Series ID,Year,Period,Value,Description
LNS11300002,1970,8,43.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1970,9,43.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1970,10,43.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1970,11,43.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1970,12,43.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1971,1,43.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1971,2,43.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1971,3,43.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1971,4,43.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1971,5,43.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1971,6,42.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1971,7,43.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1971,8,43.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1971,9,43.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1971,10,43.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1971,11,43.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1971,12,43.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1972,1,43.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1972,2,43.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1972,3,43.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1972,4,43.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1972,5,43.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1972,6,43.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1972,7,43.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1972,8,44,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1972,9,43.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1972,10,43.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1972,11,43.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1972,12,44,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1973,1,43.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1973,2,44.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1973,3,44.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1973,4,44.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1973,5,44.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1973,6,45,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1973,7,44.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1973,8,44.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1973,9,45,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1973,10,45,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1973,11,45.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1973,12,45.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1974,1,45.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1974,2,45.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1974,3,45.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1974,4,45.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1974,5,45.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1974,6,45.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1974,7,46.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1974,8,45.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1974,9,46,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1974,10,45.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1974,11,45.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1974,12,45.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1975,1,46.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1975,2,45.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1975,3,46.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1975,4,46.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1975,5,46.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1975,6,46.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1975,7,46.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1975,8,46.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1975,9,46.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1975,10,46.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1975,11,46.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1975,12,46.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1976,1,46.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1976,2,46.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1976,3,47,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1976,4,47.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1976,5,47.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1976,6,47.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1976,7,47.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1976,8,47.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1976,9,47.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1976,10,47.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1976,11,47.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1976,12,47.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1977,1,47.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1977,2,47.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1977,3,48.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1977,4,48.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1977,5,48.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1977,6,48.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1977,7,48.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1977,8,48.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1977,9,48.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1977,10,48.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1977,11,49.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1977,12,48.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1978,1,49.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1978,2,49.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1978,3,49.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1978,4,49.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1978,5,49.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1978,6,50.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1978,7,50.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1978,8,50,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1978,9,50.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1978,10,50.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1978,11,50.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1978,12,50.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1979,1,50.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1979,2,50.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1979,3,51,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1979,4,50.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1979,5,50.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1979,6,50.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1979,7,50.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1979,8,51,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1979,9,51.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1979,10,51.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1979,11,51.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1979,12,51.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1980,1,51.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1980,2,51.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1980,3,51.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1980,4,51.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1980,5,51.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1980,6,51.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1980,7,51.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1980,8,51.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1980,9,51.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1980,10,51.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1980,11,51.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1980,12,51.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1981,1,51.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1981,2,52,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1981,3,52.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1981,4,52.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1981,5,52.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1981,6,52.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1981,7,52.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1981,8,52.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1981,9,51.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1981,10,52.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1981,11,52.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1981,12,52,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1982,1,52.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1982,2,52.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1982,3,52.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1982,4,52.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1982,5,52.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1982,6,52.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1982,7,52.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1982,8,52.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1982,9,52.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1982,10,52.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1982,11,52.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1982,12,53,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1983,1,52.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1983,2,52.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1983,3,52.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1983,4,52.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1983,5,52.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1983,6,53,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1983,7,52.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1983,8,53.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1983,9,53.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1983,10,53,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1983,11,53.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1983,12,53.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1984,1,52.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1984,2,53.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1984,3,53.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1984,4,53.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1984,5,53.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1984,6,53.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1984,7,53.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1984,8,53.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1984,9,53.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1984,10,53.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1984,11,53.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1984,12,53.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1985,1,54.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1985,2,54.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1985,3,54.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1985,4,54.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1985,5,54.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1985,6,54.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1985,7,54.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1985,8,54.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1985,9,54.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1985,10,54.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1985,11,54.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1985,12,54.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1986,1,54.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1986,2,54.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1986,3,55.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1986,4,55.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1986,5,55.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1986,6,55.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1986,7,55.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1986,8,55.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1986,9,55.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1986,10,55.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1986,11,55.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1986,12,55.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1987,1,55.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1987,2,55.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1987,3,55.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1987,4,55.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1987,5,56.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1987,6,55.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1987,7,56.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1987,8,56.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1987,9,56,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1987,10,56.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1987,11,56.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1987,12,56.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1988,1,56.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1988,2,56.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1988,3,56.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1988,4,56.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1988,5,56.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1988,6,56.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1988,7,56.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1988,8,56.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1988,9,56.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1988,10,56.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1988,11,57.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1988,12,57.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1989,1,57.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1989,2,57.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1989,3,57.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1989,4,57.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1989,5,57.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1989,6,57.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1989,7,57.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1989,8,57.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1989,9,57.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1989,10,57.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1989,11,57.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1989,12,57.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1990,1,57.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1990,2,57.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1990,3,57.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1990,4,57.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1990,5,57.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1990,6,57.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1990,7,57.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1990,8,57.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1990,9,57.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1990,10,57.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1990,11,57.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1990,12,57.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1991,1,57.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1991,2,57.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1991,3,57.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1991,4,57.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1991,5,57.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1991,6,57.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1991,7,57.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1991,8,57.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1991,9,57.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1991,10,57.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1991,11,57.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1991,12,57.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1992,1,57.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1992,2,57.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1992,3,57.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1992,4,57.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1992,5,57.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1992,6,57.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1992,7,58.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1992,8,58,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1992,9,57.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1992,10,57.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1992,11,57.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1992,12,57.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1993,1,57.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1993,2,57.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1993,3,57.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1993,4,57.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1993,5,58,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1993,6,58,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1993,7,57.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1993,8,58,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1993,9,57.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1993,10,58.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1993,11,58.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1993,12,58.4,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1994,1,58.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1994,2,58.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1994,3,58.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1994,4,58.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1994,5,58.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1994,6,58.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1994,7,58.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1994,8,58.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1994,9,58.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1994,10,58.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1994,11,58.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1994,12,58.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1995,1,58.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1995,2,58.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1995,3,58.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1995,4,59.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1995,5,58.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1995,6,58.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1995,7,59.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1995,8,59,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1995,9,59,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1995,10,59.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1995,11,59.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1995,12,58.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1996,1,58.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1996,2,58.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1996,3,59,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1996,4,59.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1996,5,59.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1996,6,59,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1996,7,59.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1996,8,59.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1996,9,59.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1996,10,59.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1996,11,59.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1996,12,59.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1997,1,59.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1997,2,59.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1997,3,59.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1997,4,59.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1997,5,59.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1997,6,59.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1997,7,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1997,8,59.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1997,9,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1997,10,59.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1997,11,59.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1997,12,60.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1998,1,59.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1998,2,59.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1998,3,59.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1998,4,59.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1998,5,59.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1998,6,59.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1998,7,59.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1998,8,59.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1998,9,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1998,10,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1998,11,59.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1998,12,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1999,1,60.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1999,2,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1999,3,59.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1999,4,60.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1999,5,59.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1999,6,60.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1999,7,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1999,8,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1999,9,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1999,10,60.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1999,11,60.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,1999,12,60.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2000,1,60.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2000,2,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2000,3,60.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2000,4,60.3,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2000,5,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2000,6,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2000,7,59.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2000,8,59.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2000,9,59.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2000,10,59.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2000,11,59.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2000,12,59.9,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2001,1,60.1,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2001,2,60,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2001,3,60.2,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2001,4,59.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2001,5,59.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2001,6,59.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2001,7,59.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2001,8,59.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2001,9,59.6,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2001,10,59.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2001,11,59.8,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2001,12,59.7,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2002,1,59.5,Labor Force Participation Rate – Women 16 years and over
LNS11300002,2002,2,59.9,Labor Force Participation Rate – Women 16 years and over
